"female_id","male_id","cycle_id","consort","Class","female_hybridscore","male_hybridscore","female_gendiv","male_gendiv","gen_distance","female_age","male_rank","female_rank","males_present","females_present","male_rank_transform","gen_distance_transform","rank_interact","assort_index","female_age_transform"
"VIV","WES",22538,0,"0",0.049333333,0.492666667,0.9286,0.7857,-0.2172,19.41957563,1,16,8,17,0.278002443,0.95282416,16,0.482304889,-0.149856122
"VIV","QUA",22543,1,"0",0.049333333,0.508333333,0.9286,0.8462,-0.2088,19.50992471,3,16,9,17,0.122571673,0.95640256,48,0.467411112,-0.154894236
"VIV","ZAI",22543,0,"0",0.049333333,0.208666667,0.9286,0.8571,0.1852,19.50992471,8,16,9,17,0.022014382,0.96570096,128,0.752294222,-0.154894236
"VIV","IAG",22547,0,"1",0.049333333,0.213333333,0.9286,0.7143,-0.1564,19.58932238,7,16,9,16,0.03103439,0.97553904,112,0.747857778,-0.159390432
"VIV","LOF",22547,0,"1",0.049333333,0.053,0.9286,0.7857,-0.0905,19.58932238,6,16,9,16,0.04375019,0.99180975,96,0.900281334,-0.159390432
"VIV","NJU",22547,0,"1",0.049333333,0.127666667,0.9286,0.9286,-0.1823,19.58932238,9,16,9,16,0.015615999,0.96676671,144,0.829298222,-0.159390432
"VIV","GAN",22550,0,"0",0.049333333,0.482,0.9286,0.8889,0.1673,21.17453799,2,17,10,19,0.154973138,0.97201071,34,0.492445334,-0.262622425
"VIV","IAG",22550,0,"0",0.049333333,0.213333333,0.9286,0.7143,-0.1564,21.17453799,10,17,10,19,0.019145196,0.97553904,170,0.747857778,-0.262622425
"VIV","NJU",22550,0,"0",0.049333333,0.127666667,0.9286,0.9286,-0.1823,21.17453799,6,17,10,19,0.054470093,0.96676671,102,0.829298222,-0.262622425
"VIV","IAG",26731,0,"0",0.049333333,0.213333333,0.9286,0.7143,-0.1564,21.27857632,10,17,11,19,0.029833083,0.97553904,170,0.747857778,-0.270294251
"VIV","GYP",27055,0,"0",0.049333333,0.612,0.9286,1,0.0526,21.35523614,3,17,12,19,0.07272071,0.99723324,51,0.368858667,-0.27601785
"VIV","THR",27055,0,"0",0.049333333,0.061333333,0.9286,0.8571,-0.0214,21.35523614,12,17,12,19,0.030266038,0.99954204,204,0.892359112,-0.27601785
"VIV","NJU",27082,0,"0",0.049333333,0.127666667,0.9286,0.9286,-0.1823,21.55509925,6,18,12,20,0.054294678,0.96676671,108,0.829298222,-0.291222065
"VIV","GYP",27129,0,"0",0.049333333,0.612,0.9286,1,0.0526,21.63997262,3,18,9,20,0.122571673,0.99723324,54,0.368858667,-0.297801947
"VIV","QUA",27129,0,"0",0.049333333,0.508333333,0.9286,0.8462,-0.2088,21.63997262,5,18,9,20,0.061676066,0.95640256,90,0.467411112,-0.297801947
"VIV","GYP",27583,0,"0",0.049333333,0.612,0.9286,1,0.0526,22.15742642,5,22,9,22,0.061676066,0.99723324,110,0.368858667,-0.339508193
"VIV","LOF",27583,0,"0",0.049333333,0.053,0.9286,0.7857,-0.0905,22.15742642,9,22,9,22,0.015615999,0.99180975,198,0.900281334,-0.339508193
"VIX","NOL",22593,0,"0",0.047,0.070333333,0.9286,0.7143,-0.2166,7.208761123,4,17,11,18,0.087533182,0.95308444,68,0.885972334,-0.235310844
"VIX","KIM",22603,0,"0",0.047,0.040666667,0.9286,0.7143,-0.1773,7.405886379,1,17,11,20,0.149937411,0.96856471,17,0.914244666,-0.221848645
"VIX","NOL",22608,0,"1",0.047,0.070333333,0.9286,0.7143,-0.2166,7.482546201,4,17,11,20,0.087533182,0.95308444,68,0.885972334,-0.216720429
"VIX","KIM",22612,1,"0",0.047,0.040666667,0.9286,0.7143,-0.1773,8.79945243,3,18,10,20,0.119325112,0.96856471,54,0.914244666,-0.13798824
"VIX","KIM",22631,0,"1",0.047,0.040666667,0.9286,0.7143,-0.1773,10.5982204,5,18,11,21,0.073157741,0.96856471,90,0.914244666,-0.059041349
"VIX","NOL",22631,0,"1",0.047,0.070333333,0.9286,0.7143,-0.2166,10.5982204,7,18,11,21,0.051101709,0.95308444,126,0.885972334,-0.059041349
"VIX","VEG",22676,0,"0",0.047,0.241333333,0.9286,0.7857,-0.0421,20.12867899,2,9,7,13,0.183919773,0.99822759,18,0.723009334,-0.191636256
"VIX","AMA",22684,0,"0",0.047,0.339666667,0.9286,0.9286,-0.1673,20.30663929,6,9,8,13,0.033136318,0.97201071,54,0.629297666,-0.202927036
"VIX","PIS",22684,0,"0",0.047,1,0.9286,0.7692,-0.1585,20.30663929,3,9,8,13,0.118727376,0.97487775,27,0.047,-0.202927036
"VIX","AMA",22688,0,"1",0.047,0.339666667,0.9286,0.9286,-0.1673,20.41067762,7,9,8,13,0.02165486,0.97201071,63,0.629297666,-0.209677487
"VIX","TUZ",22688,0,"1",0.047,0.311,0.9286,0.7143,0.2411,20.41067762,6,9,8,13,0.033136318,0.94187079,54,0.656617,-0.209677487
"VOG","AMO",22744,0,"0",0.205666667,0.095666667,0.8571,0.6429,0.0255,6.658453114,2,13,8,13,0.181676912,0.99934975,26,0.718342111,-0.274991381
"VOG","IAG",22744,0,"0",0.205666667,0.213333333,0.8571,0.7143,0.1371,6.658453114,5,13,8,13,0.050705273,0.98120359,65,0.624875556,-0.274991381
"VOG","LIB",22748,0,"0",0.205666667,0.044333333,0.8571,0.7857,-0.0169,6.770704997,6,14,6,14,0.017162128,0.99971439,84,0.759117889,-0.26664646
"VOG","WES",22748,0,"0",0.205666667,0.492666667,0.8571,0.7857,-0.1314,6.770704997,1,14,6,14,0.326916593,0.98273404,14,0.402991777,-0.26664646
"VOG","MLO",22753,0,"0",0.205666667,0.066666667,0.8571,0.7857,-0.0603,6.877481177,6,14,6,14,0.017162128,0.99636391,84,0.741377777,-0.258827931
"VOG","AMO",22758,1,"0",0.205666667,0.095666667,0.8571,0.6429,0.0255,6.978781656,2,14,8,14,0.181676912,0.99934975,28,0.718342111,-0.251517893
"VOG","ICA",22758,0,"0",0.205666667,0.650666667,0.8571,1,-0.1012,6.978781656,8,14,8,14,0.014151631,0.98975856,112,0.277487111,-0.251517893
"VOG","MLO",22761,0,"0",0.205666667,0.066666667,0.8571,0.7857,-0.0603,7.085557837,7,14,8,14,0.02165486,0.99636391,98,0.741377777,-0.243926074
"VOG","WES",22766,0,"1",0.205666667,0.492666667,0.8571,0.7857,-0.1314,7.167693361,2,15,8,14,0.181676912,0.98273404,30,0.402991777,-0.238165378
"VOG","LOF",22770,0,"0",0.205666667,0.053,0.8571,0.7857,-0.0123,8.6954141,8,16,8,16,0.014151631,0.99984871,128,0.752233666,-0.143564447
"VOG","GAN",22775,0,"0",0.205666667,0.482,0.8571,0.8889,0.3868,8.848733744,2,16,6,15,0.181327551,0.85038576,32,0.411464666,-0.135385429
"VOG","LOF",22775,0,"0",0.205666667,0.053,0.8571,0.7857,-0.0123,8.848733744,6,16,6,15,0.017162128,0.99984871,96,0.752233666,-0.135385429
"VOG","NJU",22775,0,"0",0.205666667,0.127666667,0.8571,0.9286,-0.2397,8.848733744,5,16,6,15,0.030941709,0.94254391,80,0.692923444,-0.135385429
"VOG","GAN",27133,0,"0",0.205666667,0.482,0.8571,0.8889,0.3868,10.2696783,1,19,9,20,0.243592305,0.85038576,19,0.411464666,-0.070996428
"VOG","LOF",27133,0,"0",0.205666667,0.053,0.8571,0.7857,-0.0123,10.2696783,9,19,9,20,0.015615999,0.99984871,171,0.752233666,-0.070996428
"VOG","THR",27133,0,"0",0.205666667,0.061333333,0.8571,0.8571,0.1485,10.2696783,8,19,9,20,0.022014382,0.97794775,152,0.745614222,-0.070996428
"VOG","GAN",27504,1,"0",0.205666667,0.482,0.8571,0.8889,0.3868,10.38740589,1,19,9,21,0.243592305,0.85038576,19,0.411464666,-0.066585899
"VOG","LOG",27508,1,"0",0.205666667,0.126666667,0.8571,0.8571,0.1669,10.48870637,3,18,9,21,0.122571673,0.97214439,54,0.693717777,-0.062903995
"VOG","LOF",27508,0,"0",0.205666667,0.053,0.8571,0.7857,-0.0123,10.48870637,7,18,9,21,0.03103439,0.99984871,126,0.752233666,-0.062903995
"VOG","THR",27525,0,"1",0.205666667,0.061333333,0.8571,0.8571,0.1485,10.58453114,7,20,8,21,0.02165486,0.97794775,140,0.745614222,-0.059517487
"VOR","VEG",22847,1,"0",0.035666667,0.241333333,0.7857,0.7857,-0.0901,10.51334702,2,4,6,13,0.181327551,0.99188199,8,0.731607556,-0.06202423
"VOR","MLO",22852,0,"1",0.035666667,0.066666667,0.7857,0.7857,0.1395,10.60643395,4,4,7,13,0.066666305,0.98053975,16,0.900044444,-0.058756584
"VOR","PIS",22860,0,"0",0.035666667,1,0.7857,0.7692,-0.2363,11.97535934,3,4,7,14,0.110730536,0.94416231,12,0.035666667,-0.020914132
"VOR","POW",22865,0,"0",0.035666667,0.029333333,0.7857,0.7143,0.1722,12.05475702,2,4,7,14,0.183919773,0.97034716,8,0.936046222,-0.019305971
"VOR","VEG",22865,0,"0",0.035666667,0.241333333,0.7857,0.7857,-0.0901,12.05475702,4,4,7,14,0.066666305,0.99188199,16,0.731607556,-0.019305971
"VOR","VEG",22868,1,"1",0.035666667,0.241333333,0.7857,0.7857,-0.0901,12.26009582,5,5,7,16,0.040137042,0.99188199,25,0.731607556,-0.015445238
"VOR","IAG",22876,0,"0",0.035666667,0.213333333,0.7857,0.7143,-0.0185,13.69472964,5,3,7,10,0.040137042,0.99965775,15,0.758608889,-0.000475459
"VOR","LIB",22876,0,"0",0.035666667,0.044333333,0.7857,0.7857,-0.0898,13.69472964,2,3,7,10,0.183919773,0.99193596,6,0.921581222,-0.000475459
"VOR","LIB",22881,1,"1",0.035666667,0.044333333,0.7857,0.7857,-0.0898,13.77412731,2,3,6,10,0.181327551,0.99193596,6,0.921581222,-0.000260298
"VOR","LOF",22884,0,"1",0.035666667,0.053,0.7857,0.7857,0.0506,15.03627652,3,2,5,11,0.089582957,0.99743964,6,0.913223666,-0.005478924
"VOR","LIB",22888,1,"0",0.035666667,0.044333333,0.7857,0.7857,-0.0898,16.1670089,3,2,8,12,0.118727376,0.99193596,6,0.921581222,-0.023958814
"VOR","KER",22888,0,"0",0.035666667,0.469333333,0.7857,0.7857,-0.1793,16.1670089,5,2,8,12,0.050705273,0.96785151,10,0.511739556,-0.023958814
"VOR","VOY",22888,0,"0",0.035666667,0.577666667,0.7857,0.9286,0.1003,16.1670089,7,2,8,12,0.02165486,0.98993991,14,0.407270111,-0.023958814
"VOR","KER",22893,1,"1",0.035666667,0.469333333,0.7857,0.7857,-0.1793,16.25462012,4,2,7,12,0.066666305,0.96785151,8,0.511739556,-0.025935265
"VOR","WES",22902,1,"0",0.035666667,0.492666667,0.7857,0.7857,0.0659,17.77412731,1,2,7,17,0.305484685,0.99565719,2,0.489238444,-0.072673658
"VOR","IAG",22906,0,"0",0.035666667,0.213333333,0.7857,0.7143,-0.0185,17.86447639,8,2,8,17,0.014151631,0.99965775,16,0.758608889,-0.076194785
"VOR","WES",22906,0,"0",0.035666667,0.492666667,0.7857,0.7857,0.0659,17.86447639,1,2,8,17,0.278002443,0.99565719,2,0.489238444,-0.076194785
"VOR","GYP",22913,0,"0",0.035666667,0.612,0.7857,1,-0.2109,18.4366872,5,2,7,16,0.040137042,0.95552119,10,0.374161333,-0.100429558
"VOR","QUA",22918,1,"0",0.035666667,0.508333333,0.7857,0.8462,0.0419,18.52429843,4,2,8,16,0.077589329,0.99824439,8,0.474130556,-0.104435083
"VOT","VEG",22957,0,"0",0.073333333,0.241333333,0.7857,0.7857,-0.1396,5.856262834,4,4,4,10,0.0370029,0.98051184,16,0.703031112,-0.338369669
"VOT","HYR",22962,0,"0",0.073333333,0.052333333,0.7857,0.5714,0.0856,5.98220397,6,4,5,10,0.011952794,0.99267264,24,0.878171112,-0.327984965
"VOT","KER",22966,1,"1",0.073333333,0.469333333,0.7857,0.7857,-0.0537,6.105407255,1,4,6,10,0.326916593,0.99711631,4,0.491751112,-0.317982626
"VOT","LOF",22966,0,"1",0.073333333,0.053,0.7857,0.7857,0.0455,6.105407255,3,4,6,10,0.100575136,0.99792975,12,0.877553334,-0.317982626
"VOT","VEG",22966,0,"1",0.073333333,0.241333333,0.7857,0.7857,-0.1396,6.105407255,4,4,6,10,0.055785003,0.98051184,16,0.703031112,-0.317982626
"VOT","KER",22975,0,"0",0.073333333,0.469333333,0.7857,0.7857,-0.0537,7.863107461,2,3,4,12,0.166967018,0.99711631,6,0.491751112,-0.192150255
"VOT","LOF",22975,0,"0",0.073333333,0.053,0.7857,0.7857,0.0455,7.863107461,3,3,4,12,0.078601933,0.99792975,9,0.877553334,-0.192150255
"VOT","MLO",22975,0,"0",0.073333333,0.066666667,0.7857,0.7857,0.0893,7.863107461,4,3,4,12,0.0370029,0.99202551,12,0.864888889,-0.192150255
"VOT","LOF",22980,0,"1",0.073333333,0.053,0.7857,0.7857,0.0455,7.96440794,3,4,4,12,0.078601933,0.99792975,12,0.877553334,-0.185859038
"VOT","IAG",22984,1,"0",0.073333333,0.213333333,0.7857,0.7143,-0.1089,9.295003422,5,4,9,14,0.061676066,0.98814079,20,0.728977778,-0.112943841
"VOT","ARS",22994,0,"1",0.073333333,0.136333333,0.7857,0.9286,0.0652,9.552361396,6,4,8,15,0.033136318,0.99574896,24,0.800331112,-0.100925965
"VOT","GYP",22998,1,"0",0.073333333,0.612,0.7857,1,-0.0537,10.26694045,3,4,9,17,0.122571673,0.99711631,12,0.359546667,-0.071100682
"VOT","IAG",22998,0,"0",0.073333333,0.213333333,0.7857,0.7143,-0.1089,10.26694045,8,4,9,17,0.022014382,0.98814079,32,0.728977778,-0.071100682
"VOT","LIB",22998,0,"0",0.073333333,0.044333333,0.7857,0.7857,0.0869,10.26694045,6,4,9,17,0.04375019,0.99244839,24,0.885584445,-0.071100682
"VOT","WES",22998,0,"0",0.073333333,0.492666667,0.7857,0.7857,0.2399,10.26694045,1,4,9,17,0.243592305,0.94244799,4,0.470128889,-0.071100682
"VOT","WES",23003,1,"0",0.073333333,0.492666667,0.7857,0.7857,0.2399,10.35181383,1,4,8,17,0.278002443,0.94244799,4,0.470128889,-0.0679044
"VOT","GAN",23007,0,"0",0.073333333,0.482,0.7857,0.8889,-0.1145,10.46132786,2,4,8,16,0.181676912,0.98688975,8,0.480013334,-0.063888778
"VOT","WES",23012,1,"1",0.073333333,0.492666667,0.7857,0.7857,0.2399,10.57084189,1,4,8,16,0.278002443,0.94244799,4,0.470128889,-0.059995537
"VOT","IAG",23012,0,"1",0.073333333,0.213333333,0.7857,0.7143,-0.1089,10.57084189,7,4,8,16,0.02165486,0.98814079,28,0.728977778,-0.059995537
"VOT","IAG",23016,0,"0",0.073333333,0.213333333,0.7857,0.7143,-0.1089,12.10403833,10,5,11,19,0.029833083,0.98814079,50,0.728977778,-0.018340156
"VOT","JAG",23016,0,"0",0.073333333,0.049666667,0.7857,0.9286,-0.1609,12.10403833,9,5,11,19,0.035695262,0.97411119,45,0.880642222,-0.018340156
"VOT","LOG",23016,0,"0",0.073333333,0.126666667,0.7857,0.8571,-0.1429,12.10403833,1,5,11,19,0.149937411,0.97957959,5,0.809288889,-0.018340156
"VOT","LOG",26737,1,"1",0.073333333,0.126666667,0.7857,0.8571,-0.1429,12.21081451,5,5,12,19,0.059849089,0.97957959,25,0.809288889,-0.016332575
"VOW","LOF",23082,1,"0",0.284333333,0.053,0.8571,0.7857,0.2211,6.858316222,4,7,8,14,0.077589329,0.95111479,28,0.677736334,-0.26022269
"VOW","AMO",23082,0,"0",0.284333333,0.095666667,0.8571,0.6429,-0.1816,6.858316222,2,7,8,14,0.181676912,0.96702144,14,0.647201222,-0.26022269
"VOW","ICA",23082,0,"0",0.284333333,0.650666667,0.8571,1,-0.096,6.858316222,8,7,8,14,0.014151631,0.990784,56,0.250006222,-0.26022269
"VOW","WES",23091,0,"1",0.284333333,0.492666667,0.8571,0.7857,-0.0364,7.033538672,2,7,8,14,0.181676912,0.99867504,14,0.363081555,-0.24761012
"VOW","QUA",23095,0,"0",0.284333333,0.508333333,0.8571,0.8462,-0.0595,7.611225188,1,9,6,15,0.326916593,0.99645975,9,0.351869445,-0.208247161
"VOW","LOF",23104,0,"0",0.284333333,0.053,0.8571,0.7857,0.2211,7.813826146,7,10,9,17,0.03103439,0.95111479,70,0.677736334,-0.195248709
"VOW","WES",23104,0,"0",0.284333333,0.492666667,0.8571,0.7857,-0.0364,7.813826146,1,10,9,17,0.243592305,0.99867504,10,0.363081555,-0.195248709
"VOW","ZAI",23108,0,"0",0.284333333,0.208666667,0.8571,0.8571,-0.1742,7.915126626,9,10,9,17,0.015615999,0.96965436,90,0.566330889,-0.188906551
"VOW","GAN",23113,1,"0",0.284333333,0.482,0.8571,0.8889,-0.1019,8.010951403,2,9,9,17,0.172793277,0.98961639,18,0.370715334,-0.183003587
"VOW","IAG",23113,0,"0",0.284333333,0.213333333,0.8571,0.7143,-0.0313,8.010951403,7,9,9,17,0.03103439,0.99902031,63,0.562991112,-0.183003587
"VOW","LIB",23113,0,"0",0.284333333,0.044333333,0.8571,0.7857,-0.0584,8.010951403,5,9,9,17,0.061676066,0.99658944,45,0.683938778,-0.183003587
"VOW","WES",23113,0,"0",0.284333333,0.492666667,0.8571,0.7857,-0.0364,8.010951403,1,9,9,17,0.243592305,0.99867504,9,0.363081555,-0.183003587
"VOW","GAN",27083,0,"0",0.284333333,0.482,0.8571,0.8889,-0.1019,9.902806297,1,11,12,20,0.088360604,0.98961639,11,0.370715334,-0.08564794
"VOW","THR",27083,0,"0",0.284333333,0.061333333,0.8571,0.8571,0.0581,9.902806297,7,11,12,20,0.049255755,0.99662439,77,0.671772445,-0.08564794
"VOW","GAN",27112,1,"1",0.284333333,0.482,0.8571,0.8889,-0.1019,9.993155373,1,11,12,20,0.088360604,0.98961639,11,0.370715334,-0.081912265
"VOW","LOG",27112,0,"1",0.284333333,0.126666667,0.8571,0.8571,0.0784,9.993155373,4,11,12,20,0.065971723,0.99385344,44,0.625015556,-0.081912265
"VOW","QUA",27112,0,"1",0.284333333,0.508333333,0.8571,0.8462,-0.0595,9.993155373,5,11,12,20,0.059849089,0.99645975,55,0.351869445,-0.081912265
"WAC","DIS",23137,0,"0",0.068,0.029333333,0.8571,0.6429,-0.0624,6.535249829,1,3,9,21,0.243592305,0.99610624,3,0.904661334,-0.284298444
"WAC","LEO",23137,0,"0",0.068,0.275,0.8571,1,-0.0421,6.535249829,9,3,9,21,0.015615999,0.99822759,27,0.6757,-0.284298444
"WAC","NEL",23137,0,"0",0.068,0.271333333,0.8571,0.5,-0.1021,6.535249829,8,3,9,21,0.022014382,0.98957559,24,0.679117334,-0.284298444
"WAC","PEP",23141,1,"0",0.068,0.546666667,0.8571,0.7857,-0.1074,6.647501711,3,3,9,21,0.122571673,0.98846524,9,0.422506666,-0.275812404
"WAC","HOB",23141,0,"0",0.068,0.165,0.8571,0.8571,-0.0568,6.647501711,2,3,9,21,0.172793277,0.99677376,6,0.77822,-0.275812404
"WAC","KAK",23144,0,"1",0.068,0.252666667,0.8571,0.7857,0.0986,6.787132101,7,3,9,20,0.03103439,0.99027804,21,0.696514666,-0.265436037
"WAC","KAK",23147,0,"0",0.068,0.252666667,0.8571,0.7857,0.0986,7.526351814,8,3,9,22,0.022014382,0.99027804,24,0.696514666,-0.213816943
"WAC","PEP",23147,0,"0",0.068,0.546666667,0.8571,0.7857,-0.1074,7.526351814,6,3,9,22,0.04375019,0.98846524,18,0.422506666,-0.213816943
"WAC","LEO",23151,0,"1",0.068,0.275,0.8571,1,-0.0421,7.619438741,9,3,11,20,0.035695262,0.99822759,27,0.6757,-0.207712051
"WAC","NEL",23151,0,"1",0.068,0.271333333,0.8571,0.5,-0.1021,7.619438741,10,3,11,20,0.029833083,0.98957559,30,0.679117334,-0.207712051
"WAC","RUT",23151,0,"1",0.068,0.327666667,0.8571,0.8571,-0.0192,7.619438741,7,3,11,20,0.051101709,0.99963136,21,0.626614666,-0.207712051
"WAC","DEN",23154,0,"0",0.068,0.065666667,0.8571,1,-0.0217,8.73100616,3,3,11,23,0.104733387,0.99952911,9,0.870798666,-0.141644368
"WAC","NEL",23158,0,"0",0.068,0.271333333,0.8571,0.5,-0.1021,8.843258042,7,3,10,23,0.041940494,0.98957559,21,0.679117334,-0.135673406
"WAC","ANU",23161,0,"1",0.068,1,0.8571,0.7143,-0.0472,8.958247775,10,3,11,23,0.029833083,0.99777216,30,0.068,-0.12969013
"WAC","PEP",23161,0,"1",0.068,0.546666667,0.8571,0.7857,-0.1074,8.958247775,4,3,11,23,0.087533182,0.98846524,12,0.422506666,-0.12969013
"WAC","NEL",23164,0,"0",0.068,0.271333333,0.8571,0.5,-0.1021,10.14921287,8,3,9,22,0.022014382,0.98957559,24,0.679117334,-0.075655926
"WAC","LEO",23168,1,"0",0.068,0.275,0.8571,1,-0.0421,10.29705681,8,3,8,20,0.014151631,0.99822759,24,0.6757,-0.069958103
"WAC","DEN",23168,0,"0",0.068,0.065666667,0.8571,1,-0.0217,10.29705681,5,3,8,20,0.050705273,0.99952911,15,0.870798666,-0.069958103
"WAC","ANU",23172,0,"1",0.068,1,0.8571,0.7143,-0.0472,10.40657084,10,3,9,20,0.011077278,0.99777216,30,0.068,-0.065881291
"WAC","KEI",23172,0,"1",0.068,0.093333333,0.8571,0.8571,-0.1964,10.40657084,4,3,9,20,0.086946757,0.96142704,12,0.845013334,-0.065881291
"WAC","PEP",23172,0,"1",0.068,0.546666667,0.8571,0.7857,-0.1074,10.40657084,6,3,9,20,0.04375019,0.98846524,18,0.422506666,-0.065881291
"WAD","GOD",23238,0,"0",0.072,0.071666667,0.7857,0.7857,0.1473,6.814510609,9,2,9,9,0.015615999,0.97830271,18,0.861493333,-0.263424785
"WAD","PLA",23238,0,"0",0.072,0.037666667,0.7857,0.7857,-0.0456,6.814510609,7,2,9,9,0.03103439,0.99792064,14,0.893045333,-0.263424785
"WAD","ZAP",23238,0,"0",0.072,0.041,0.7857,0.7857,0.0342,6.814510609,5,2,9,9,0.061676066,0.99883036,10,0.889952,-0.263424785
"WAD","KIL",23247,0,"0",0.072,0.444666667,0.7857,0.8571,0.0307,7.080082136,3,2,8,9,0.118727376,0.99905751,6,0.515349333,-0.244312568
"WAD","ZIN",23247,0,"0",0.072,0.461,0.7857,1,0.0414,7.080082136,2,2,8,9,0.181676912,0.99828604,4,0.500192,-0.244312568
"WAD","GOD",23251,0,"0",0.072,0.071666667,0.7857,0.7857,0.1473,7.178644764,8,2,7,9,0.008759157,0.97830271,16,0.861493333,-0.237402486
"WAD","TIN",23251,0,"0",0.072,0.073666667,0.7857,0.8571,-0.0044,7.178644764,6,2,7,9,0.024164863,0.99998064,12,0.859637333,-0.237402486
"WAD","TIN",23259,0,"1",0.072,0.073666667,0.7857,0.8571,-0.0044,7.362080767,4,2,5,10,0.045776236,0.99998064,8,0.859637333,-0.224805978
"WAD","HIB",23263,0,"0",0.072,0.064,0.7857,0.8571,0.0274,8.752908966,1,1,5,9,0.34308049,0.99924924,1,0.868608,-0.140469206
"WAD","HIB",23268,1,"0",0.072,0.064,0.7857,0.8571,0.0274,8.892539357,1,1,5,9,0.34308049,0.99924924,1,0.868608,-0.133092624
"WAD","MOR",23268,0,"0",0.072,0.059333333,0.7857,0.8571,0.2111,8.892539357,5,1,5,9,0.023391322,0.95543679,5,0.872938667,-0.133092624
"WAD","MOR",23289,0,"0",0.072,0.059333333,0.7857,0.8571,0.2111,11.37303217,3,1,4,15,0.078601933,0.95543679,3,0.872938667,-0.035208979
"WAD","ARS",23293,1,"0",0.072,0.136333333,0.7857,0.9286,0.0516,11.46338125,3,1,6,15,0.100575136,0.99733744,3,0.801482667,-0.032828748
"WAD","HIB",23302,0,"1",0.072,0.064,0.7857,0.8571,0.0274,11.67967146,2,1,9,14,0.172793277,0.99924924,2,0.868608,-0.027469003
"WAD","KRA",23302,0,"1",0.072,0.211,0.7857,0.7857,-0.0915,11.67967146,1,1,9,14,0.243592305,0.99162775,1,0.732192,-0.027469003
"WAD","SAW",23302,0,"1",0.072,0.099666667,0.7857,0.9286,-0.0764,11.67967146,6,1,9,14,0.04375019,0.99416304,6,0.835509333,-0.027469003
"WAD","WAB",23306,0,"0",0.072,0.056666667,0.7857,0.6429,0.06,12.75838467,5,1,7,14,0.040137042,0.9964,5,0.875413333,-0.00786535
"WAD","MOR",23310,0,"0",0.072,0.059333333,0.7857,0.8571,0.2111,13.01574264,8,1,9,14,0.022014382,0.95543679,8,0.872938667,-0.004942666
"WAD","MOR",23319,0,"0",0.072,0.059333333,0.7857,0.8571,0.2111,13.25393566,10,1,9,15,0.011077278,0.95543679,10,0.872938667,-0.002839857
"WAG","FAV",23363,0,"0",0.081666667,0.054666667,0.6429,0.7857,0.2133,7.68788501,4,3,4,12,0.0370029,0.95450311,12,0.86813111,-0.20327957
"WAG","FAV",23367,0,"0",0.081666667,0.054666667,0.6429,0.7857,0.2133,7.822039699,4,3,4,13,0.0370029,0.95450311,12,0.86813111,-0.194730579
"WAG","ROC",23367,0,"0",0.081666667,0.6,0.6429,1,-0.1322,7.822039699,3,3,4,13,0.078601933,0.98252316,9,0.367333333,-0.194730579
"WAG","FAV",23371,1,"0",0.081666667,0.054666667,0.6429,0.7857,0.2133,7.939767283,5,3,5,13,0.023391322,0.95450311,15,0.86813111,-0.187379697
"WAG","ALE",23379,0,"1",0.081666667,0.385,0.6429,1,-0.2129,8.112251882,2,3,6,13,0.181327551,0.95467359,6,0.564775,-0.176865193
"WAG","AMA",23383,1,"1",0.081666667,0.339666667,0.6429,0.9286,-0.0022,9.661875428,4,3,5,12,0.045776236,0.99999516,12,0.606406111,-0.096016963
"WAG","ORY",23383,0,"1",0.081666667,0.562,0.6429,1,-0.0535,9.661875428,2,3,5,12,0.175311621,0.99713775,6,0.40223,-0.096016963
"WAG","ROC",23383,0,"1",0.081666667,0.6,0.6429,1,-0.1322,9.661875428,3,3,5,12,0.089582957,0.98252316,9,0.367333333,-0.096016963
"WAG","ROC",23387,1,"1",0.081666667,0.6,0.6429,1,-0.1322,10.89117043,3,4,11,14,0.104733387,0.98252316,12,0.367333333,-0.049310313
"WAG","NAF",23387,0,"1",0.081666667,0.056666667,0.6429,0.7143,0.0873,10.89117043,7,4,11,14,0.051101709,0.99237871,28,0.866294444,-0.049310313
"WAG","ORB",23387,0,"1",0.081666667,0.214,0.6429,0.8571,-0.0694,10.89117043,5,4,11,14,0.073157741,0.99518364,20,0.72181,-0.049310313
"WAG","ORY",23387,0,"1",0.081666667,0.562,0.6429,1,-0.0535,10.89117043,10,4,11,14,0.029833083,0.99713775,40,0.40223,-0.049310313
"WAG","AMA",23391,0,"0",0.081666667,0.339666667,0.6429,0.9286,-0.0022,12.28747433,7,4,8,16,0.02165486,0.99999516,28,0.606406111,-0.01496298
"WAG","SHY",23391,0,"0",0.081666667,0.142333333,0.6429,0.9286,-0.097,12.28747433,6,4,8,16,0.033136318,0.990591,24,0.787623889,-0.01496298
"WAG","VAN",23391,0,"0",0.081666667,0.036,0.6429,0.5,-0.1098,12.28747433,2,4,8,16,0.181676912,0.98794396,8,0.885273333,-0.01496298
"WAG","AMA",23396,1,"1",0.081666667,0.339666667,0.6429,0.9286,-0.0022,12.40520192,8,4,9,16,0.022014382,0.99999516,32,0.606406111,-0.012976433
"WAG","ISR",23400,0,"0",0.081666667,0.094333333,0.6429,0.9231,-0.1492,13.86173854,3,5,10,20,0.119325112,0.97773936,15,0.831703889,-9.75e-05
"WAG","SHY",23400,0,"0",0.081666667,0.142333333,0.6429,0.9286,-0.097,13.86173854,6,5,10,20,0.054470093,0.990591,30,0.787623889,-9.75e-05
